,spatial_cluster,x_median,y_median
766,766,24317.4765625,9761.21484375
767,767,24193.95703125,7744.11279296875
768,768,16600.275390625,6030.31689453125
769,769,20107.18359375,7318.64013671875
770,770,17362.328125,3909.841552734375
771,771,22641.427734375,8811.1572265625
772,772,18821.390625,5324.72705078125
773,773,17574.072265625,6713.587890625
774,774,16487.806640625,1521.4259033203125
775,775,25514.701171875,9211.228515625
776,776,21911.98828125,7745.11669921875
777,777,16825.353515625,3643.272705078125
778,778,15188.142578125,2160.46240234375
779,779,20673.33984375,4440.23974609375
780,780,22607.515625,5652.03466796875
781,781,22862.2734375,5302.71728515625
782,782,27207.48828125,5102.5634765625
783,783,16667.74609375,8615.640625
784,784,23372.47265625,4886.05712890625
785,785,21211.611328125,3044.671630859375
786,786,20030.369140625,8767.619140625
787,787,17574.056640625,5105.8232421875
788,788,14793.232421875,6488.650390625
789,789,17915.25,4884.31396484375
790,790,17476.77734375,2996.20849609375
791,791,18526.765625,1914.6494140625
792,792,21923.01953125,3540.86328125
793,793,21304.2109375,6585.5703125
794,794,21321.119140625,8385.201171875
795,795,21736.302734375,3990.75634765625
796,796,20744.32421875,9222.169921875
797,797,23708.6640625,6586.22900390625
798,798,22872.7890625,7673.6826171875
799,799,17642.828125,4785.49658203125
800,800,14663.5615234375,5113.98291015625
801,801,15207.166015625,5100.40576171875
802,802,17544.802734375,3332.89453125
803,803,16387.15625,4070.19970703125
804,804,20229.078125,4187.5341796875
805,805,14010.71484375,387.10546875
806,806,16780.326171875,6258.384765625
807,807,22613.974609375,9127.4501953125
808,808,19219.51953125,2724.25537109375
809,809,20451.677734375,5701.3828125
810,810,15353.171875,2384.919189453125
811,811,19875.1015625,5269.50048828125
812,812,21399.0078125,10454.818359375
813,813,15653.0458984375,4491.814453125
814,814,16737.501953125,2183.177490234375
815,815,20457.654296875,9111.7646484375
816,816,19487.1484375,3457.3037109375
817,817,19856.416015625,8522.7373046875
818,818,17138.3046875,4164.60595703125
819,819,17195.55859375,3592.770263671875
820,820,21585.068359375,3122.99560546875
821,821,14560.2041015625,1103.166259765625
822,822,23763.23046875,4738.6162109375
823,823,21492.681640625,4485.013671875
824,824,22098.859375,3867.0185546875
825,825,18640.408203125,1834.294189453125
826,826,16112.787109375,1442.7413330078125
827,827,26142.04296875,7623.54248046875
828,828,14244.607421875,403.2248229980469
829,829,23586.083984375,3549.421630859375
830,830,15162.962890625,3971.821533203125
831,831,13465.9765625,3079.434814453125
832,832,22418.88671875,7711.5595703125
833,833,18705.9765625,6346.93408203125
834,834,22702.5546875,6575.2958984375
835,835,22387.349609375,3195.178466796875
836,836,18393.658203125,1323.74560546875
837,837,20737.890625,4605.2783203125
838,838,23085.43359375,8445.61328125
839,839,22734.9296875,4743.6015625
840,840,14689.7060546875,7386.22705078125
841,841,16936.8515625,7778.90380859375
842,842,17153.818359375,3130.470703125
843,843,19813.15234375,2288.5751953125
844,844,18869.9453125,7927.60986328125
845,845,19577.099609375,3014.65087890625
846,846,16802.2734375,678.8775634765625
847,847,20522.619140625,4022.05224609375
848,848,12979.1640625,2176.41357421875
849,849,20801.83984375,8681.1005859375
850,850,14844.3701171875,2639.947021484375
851,851,21955.68359375,8908.91015625
852,852,21768.982421875,5406.2783203125
853,853,13173.748046875,1951.0333251953125
854,854,21372.9765625,5750.89306640625
855,855,26031.5703125,1635.296630859375
856,856,23361.9375,2741.545166015625
857,857,19963.1171875,2411.921875
858,858,22475.21875,5966.4677734375
859,859,16208.9609375,4981.4169921875
860,860,40245.73046875,23220.03515625
861,861,40047.83203125,11859.681640625
862,862,39187.90234375,15997.1748046875
863,863,38301.21875,15901.501953125
864,864,39947.01953125,17750.736328125
865,865,40290.234375,19903.865234375
866,866,40273.84765625,9489.8564453125
867,867,39719.6640625,24353.828125
868,868,39751.11328125,18528.142578125
869,869,40077.23046875,17019.33203125
870,870,39705.54296875,20158.09375
871,871,38995.8671875,23432.572265625
872,872,40069.234375,8562.3984375
873,873,38404.3671875,15582.4970703125
874,874,38331.109375,11721.326171875
875,875,39147.3828125,20806.06640625
876,876,39623.36328125,25970.576171875
877,877,40092.3984375,23463.87890625
878,878,39933.3671875,10716.9765625
879,879,40621.4296875,8772.7333984375
880,880,40366.59375,19391.13671875
881,881,39961.078125,18489.71875
882,882,39867.7890625,25292.119140625
883,883,38875.515625,22687.619140625
884,884,40324.73828125,15999.2275390625
885,885,39987.734375,21777.673828125
886,886,40555.62109375,10097.7509765625
887,887,40185.7109375,7894.7587890625
888,888,37606.1171875,12369.80078125
889,889,39707.5234375,22740.146484375
890,890,39580.34765625,13899.408203125
891,891,40481.73828125,8197.19140625
892,892,40353.34375,9990.0576171875
893,893,40627.47265625,17304.91796875
894,894,39226.515625,15033.6240234375
895,895,36982.21875,13148.873046875
896,896,38788.72265625,23396.306640625
897,897,39595.1171875,12856.0751953125
898,898,39645.3671875,13188.953125
899,899,40231.37109375,13680.626953125
900,900,40658.4765625,13706.12109375
901,901,40707.453125,13411.4501953125
902,902,37665.41796875,13007.2744140625
903,903,38688.43359375,14843.4501953125
904,904,40075.9765625,23848.375
905,905,38901.0,22938.212890625
906,906,40633.1875,15188.5517578125
907,907,40064.921875,13743.5029296875
908,908,40595.359375,18892.453125
909,909,39348.0625,9407.521484375
910,910,40232.03515625,25541.9375
911,911,40708.86328125,24794.57421875
912,912,38544.8671875,11342.7373046875
913,913,38455.9453125,9941.25
914,914,39543.83203125,16195.20703125
915,915,37435.6953125,11128.8203125
916,916,40281.32421875,12281.2333984375
917,917,37750.87109375,13667.5634765625
918,918,39639.1171875,8453.984375
919,919,39542.92578125,23316.73828125
920,920,40677.296875,25070.341796875
921,921,38458.5234375,13671.1181640625
922,922,40622.84375,18228.65234375
923,923,40489.9375,19618.291015625
924,924,39893.84375,21168.73828125
925,925,39657.86328125,12521.203125
926,926,39067.56640625,21940.318359375
927,927,40721.6328125,11984.3359375
928,928,38088.96484375,12109.00390625
929,929,40485.76953125,14297.05078125
930,930,37478.71484375,11526.91015625
931,931,39115.7890625,23683.171875
932,932,39141.78515625,22790.375
933,933,39372.734375,23046.267578125
934,934,38694.015625,12135.177734375
935,935,39159.33984375,12492.220703125
936,936,39137.44921875,11155.8740234375
937,937,39539.49609375,19963.6640625
938,938,37500.0625,11373.369140625
939,939,39591.625,14536.462890625
940,940,38737.171875,11289.4033203125
941,941,40079.171875,10558.6279296875
942,942,39880.5390625,7213.912109375
943,943,40563.19921875,24700.6953125
944,944,37394.60546875,12893.095703125
945,945,40669.89453125,24046.01171875
946,946,39407.6015625,14401.2333984375
947,947,39927.99609375,14428.34375
948,948,39944.26953125,16277.572265625
949,949,40680.0390625,26966.869140625
950,950,40218.546875,20818.505859375
951,951,39715.62890625,19442.759765625
952,952,39882.03125,20262.26953125
953,953,40237.6875,19090.66015625
954,954,37218.3046875,13769.404296875
955,955,39358.29296875,22724.296875
956,956,37869.328125,11693.5166015625
957,957,39928.8046875,19839.1328125
958,958,40730.77734375,11776.353515625
959,959,39674.1328125,16481.29296875
960,960,40170.98046875,17432.265625
961,961,38904.4453125,23234.630859375
962,962,39587.75390625,8713.05859375
963,963,38938.12109375,11594.044921875
964,964,38974.609375,13970.810546875
965,965,40391.31640625,14607.1328125
966,966,40651.6328125,17987.515625
967,967,38129.7734375,14989.66796875
968,968,40027.2265625,15740.474609375
969,969,39710.2265625,9094.92578125
970,970,40107.7578125,20442.703125
971,971,39220.3046875,12840.5234375
972,972,38518.4140625,15848.55859375
973,973,38212.8671875,15497.83203125
974,974,40429.77734375,9792.400390625
975,975,39656.40625,13698.86328125
976,976,37556.078125,18875.623046875
977,977,40594.109375,23396.0625
978,978,39476.3671875,19490.40625
979,979,38473.65625,10721.6484375
980,980,40735.61328125,21838.876953125
981,981,40397.16015625,23384.958984375
982,982,40645.5703125,14632.7978515625
983,983,38758.6875,17965.8671875
984,984,40530.3203125,24934.28125
985,985,38384.0859375,9852.1640625
986,986,38313.4375,12510.951171875
987,987,39032.796875,11971.771484375
988,988,40202.890625,22936.41796875
989,989,40218.265625,19446.25
990,990,40228.5546875,24925.107421875
991,991,37196.96875,13019.203125
992,992,39150.6484375,13739.486328125
993,993,40393.76953125,19688.0546875
994,994,39905.765625,16034.423828125
995,995,37503.28515625,11948.4091796875
996,996,39637.359375,19313.46875
997,997,38941.9609375,23865.568359375
998,998,40708.1796875,25505.361328125
999,999,40053.7578125,26313.0859375
1000,1000,40666.70703125,19711.625
1001,1001,38430.125,22131.8046875
1002,1002,40120.35546875,9163.015625
1003,1003,40206.5390625,27075.06640625
1004,1004,39004.6015625,15475.99609375
1005,1005,40524.8671875,20451.626953125
1006,1006,36729.5078125,14445.380859375
1007,1007,37077.30859375,25904.400390625
1008,1008,38830.3671875,13188.7314453125
1009,1009,39295.3125,15586.083984375
1010,1010,39891.1171875,19552.9609375
1011,1011,40218.87109375,8155.38330078125
1012,1012,39772.53515625,23866.302734375
1013,1013,39690.2109375,21179.53125
1014,1014,40704.42578125,15517.70703125
1015,1015,39857.0,11268.0361328125
1016,1016,39860.17578125,12389.2041015625
1017,1017,40053.38671875,11212.6796875
1018,1018,39200.83203125,18677.853515625
1019,1019,38106.921875,11920.177734375
1020,1020,38846.46875,13728.314453125
1021,1021,39765.03125,7763.8955078125
1022,1022,38676.984375,14422.005859375
1023,1023,39773.5234375,23565.001953125
1024,1024,39540.3203125,9264.708984375
1025,1025,38152.2265625,14615.94140625
1026,1026,37224.28515625,14774.103515625
1027,1027,38431.9375,14769.40625
1028,1028,37799.51953125,11971.38671875
1029,1029,40744.1015625,21234.876953125
1030,1030,36939.859375,14583.197265625
1031,1031,39534.37890625,10593.4775390625
